date,spy_open,spy_high,spy_low,spy_adj_close,spy_volume,log_return,umich_sentiment,vix,sent_vix_gap
2019-02-25,251.782424,252.302605,250.616458,250.697174,69030700,0.00136,93.8,15.234737,0.554299
2019-02-26,250.347275,251.396614,250.140982,250.517685,56844100,-0.000716,93.8,15.234737,0.554299
2019-02-27,249.800208,250.759881,248.867468,250.41011,56921600,-0.00043,93.8,15.234737,0.554299
2019-02-28,250.194791,250.634283,249.620799,249.943665,69268300,-0.001864,93.8,15.234737,0.554299
2019-03-01,251.522277,251.916908,250.069328,251.504349,78880500,0.006225,98.4,14.485238,0.770129
2019-03-04,252.562619,252.804768,248.293441,250.589462,106494600,-0.003644,98.4,14.485238,0.770129
2019-03-05,250.715024,250.91234,249.70154,250.248627,59114600,-0.001361,98.4,14.485238,0.770129
2019-03-06,250.365246,250.374224,248.410045,248.73291,75039800,-0.006075,98.4,14.485238,0.770129
2019-03-07,248.284531,248.428036,245.809148,246.652222,94885100,-0.0084,98.4,14.485238,0.770129
2019-03-08,244.795575,246.329239,244.329205,246.158829,85795800,-0.002002,98.4,14.485238,0.770129
2019-03-11,246.876354,249.889872,246.849449,249.728439,65098900,0.014397,98.4,14.485238,0.770129
2019-03-12,250.284467,251.190328,250.096129,250.67012,79667500,0.003764,98.4,14.485238,0.770129
2019-03-13,251.558115,253.262189,251.396655,252.329422,80639200,0.006598,98.4,14.485238,0.770129
2019-03-14,252.356368,252.777905,251.728565,252.16803,67518400,-0.00064,98.4,14.485238,0.770129
2019-03-15,252.720246,254.224625,252.531051,253.413879,81309000,0.004928,98.4,14.485238,0.770129
2019-03-18,253.630068,254.630009,253.404859,254.332718,62199800,0.003619,98.4,14.485238,0.770129
2019-03-19,255.395662,256.16135,253.503904,254.395721,90268100,0.000248,98.4,14.485238,0.770129
2019-03-20,254.179498,255.386613,252.521965,253.629974,84609200,-0.003015,98.4,14.485238,0.770129
2019-03-21,252.810309,256.90008,252.765251,256.49472,79550400,0.011232,98.4,14.485238,0.770129
2019-03-22,255.134482,255.656955,251.495101,251.558167,122659300,-0.019434,98.4,14.485238,0.770129
2019-03-25,251.215819,252.404927,250.107809,251.368973,85575200,-0.000752,98.4,14.485238,0.770129
2019-03-26,253.125609,254.197604,251.837421,253.242722,68125900,0.007427,98.4,14.485238,0.770129
2019-03-27,253.233684,253.819248,250.369035,251.918472,72224700,-0.005243,98.4,14.485238,0.770129
2019-03-28,252.549126,253.323831,251.396058,252.873413,56238500,0.003784,98.4,14.485238,0.770129
2019-03-29,254.386808,254.792168,253.260765,254.46788,82186800,0.006286,98.4,14.485238,0.770129
2019-04-01,256.467645,257.782856,256.197378,257.485565,77617900,0.011789,97.2,12.949048,0.438804
2019-04-02,257.674881,257.846042,256.819077,257.611816,40070400,0.00049,97.2,12.949048,0.438804
2019-04-03,258.827897,259.224266,257.413579,258.017151,68243200,0.001572,97.2,12.949048,0.438804
2019-04-04,258.341454,258.954015,257.647821,258.701782,48997500,0.00265,97.2,12.949048,0.438804
2019-04-05,259.368412,260.007997,259.080138,259.953949,58621700,0.004829,97.2,12.949048,0.438804
2019-04-08,259.530521,260.260195,258.872902,260.1521,53566300,0.000762,97.2,12.949048,0.438804
2019-04-09,259.188224,259.512511,258.269382,258.818878,66142300,-0.005138,97.2,12.949048,0.438804
2019-04-10,259.233239,259.79178,258.818863,259.701691,52601500,0.003405,97.2,12.949048,0.438804
2019-04-11,260.188152,260.197169,259.062108,259.629639,55093100,-0.000277,97.2,12.949048,0.438804
2019-04-12,261.242155,261.665548,259.67471,261.386292,69727800,0.006743,97.2,12.949048,0.438804
2019-04-15,261.458334,261.55744,260.413362,261.215118,49596700,-0.000655,97.2,12.949048,0.438804
2019-04-16,262.097959,262.152007,260.791737,261.386292,52153200,0.000655,97.2,12.949048,0.438804
2019-04-17,262.503377,262.530401,260.332361,260.746765,58268300,-0.00245,97.2,12.949048,0.438804
2019-04-18,261.332245,261.530429,260.03504,261.260162,68708500,0.001967,97.2,12.949048,0.438804
2019-04-22,260.494425,261.638475,260.404336,261.485321,40160100,0.000861,97.2,12.949048,0.438804
2019-04-23,261.85467,264.070743,261.620471,263.836517,52246600,0.008952,97.2,12.949048,0.438804
2019-04-24,263.755472,264.088777,263.10687,263.251007,50392900,-0.002222,97.2,12.949048,0.438804
2019-04-25,263.151902,263.746456,261.899755,263.088837,57770900,-0.000616,97.2,12.949048,0.438804
2019-04-26,263.133904,264.38605,262.359171,264.313995,50916400,0.004646,97.2,12.949048,0.438804
2019-04-29,264.404045,265.250832,264.313956,264.728333,57197700,0.001566,97.2,12.949048,0.438804
2019-04-30,264.386114,265.15183,262.971824,264.863556,81111700,0.000511,97.2,12.949048,0.438804
2019-05-01,265.494114,265.701316,262.863664,262.872681,71671900,-0.007545,100.0,16.721818,1.241803
2019-05-02,262.755502,263.674371,260.809695,262.305084,65030200,-0.002162,100.0,16.721818,1.241803
2019-05-03,263.782556,265.151815,262.413269,264.872559,56543700,0.009741,100.0,16.721818,1.241803
2019-05-06,260.566454,264.22384,260.251156,263.78244,107198100,-0.004124,100.0,16.721818,1.241803
2019-05-07,261.377204,261.971758,257.467585,259.37735,144729900,-0.016841,100.0,16.721818,1.241803
2019-05-08,259.017059,260.72864,258.422505,259.017059,91568300,-0.00139,100.0,16.721818,1.241803
2019-05-09,256.945272,258.837004,255.206638,258.233459,103471100,-0.00303,100.0,16.721818,1.241803
2019-05-10,257.296528,260.287307,254.305749,259.530609,112429300,0.005011,100.0,16.721818,1.241803
2019-05-13,254.41375,255.377623,252.170653,253.008423,127290500,-0.025452,100.0,16.721818,1.241803
2019-05-14,254.02645,256.828061,253.900348,255.296631,77003200,0.009003,100.0,16.721818,1.241803
2019-05-15,253.666154,257.431638,253.458952,256.792053,73956400,0.00584,100.0,16.721818,1.241803
2019-05-16,257.49466,260.530469,257.422605,259.170227,76749600,0.009218,100.0,16.721818,1.241803
2019-05-17,256.864122,259.981004,256.846088,257.49469,100353000,-0.006486,100.0,16.721818,1.241803
2019-05-20,255.891223,257.602805,255.044436,255.792145,62877600,-0.006634,100.0,16.721818,1.241803
2019-05-21,257.485678,258.476602,257.233445,258.098267,46847100,0.008975,100.0,16.721818,1.241803
2019-05-22,257.143368,258.260394,256.82807,257.305511,49482500,-0.003076,100.0,16.721818,1.241803
2019-05-23,255.080494,255.125524,252.747334,254.161652,98733800,-0.012294,100.0,16.721818,1.241803
2019-05-24,255.602877,256.01728,254.116505,254.738083,55268100,0.002265,100.0,16.721818,1.241803
2019-05-28,255.0174,255.972283,252.350935,252.368942,70029400,-0.009344,100.0,16.721818,1.241803
2019-05-29,251.251825,251.657184,249.269978,250.675278,104972900,-0.006734,100.0,16.721818,1.241803
2019-05-30,251.432086,252.269883,250.261011,251.360031,62523800,0.002728,100.0,16.721818,1.241803
2019-05-31,248.810576,249.639328,247.945754,247.972778,86862800,-0.013567,100.0,16.721818,1.241803
2019-06-03,248.008894,249.125921,246.009039,247.342285,96428000,-0.002546,98.2,15.836,0.97009
2019-06-04,249.639347,252.846317,249.188929,252.711197,77231900,0.021474,98.2,15.836,0.97009
2019-06-05,254.332799,254.927354,252.522139,254.90033,71169700,0.008625,98.2,15.836,0.97009
2019-06-06,255.197558,257.233427,254.548956,256.5578,69430400,0.006481,98.2,15.836,0.97009
2019-06-07,257.575655,260.206104,257.404494,259.125092,74272200,0.009957,98.2,15.836,0.97009
2019-06-10,260.67466,261.980882,260.224242,260.314331,60799100,0.004579,98.2,15.836,0.97009
2019-06-11,262.133932,262.503277,259.602588,260.25119,58641300,-0.000243,98.2,15.836,0.97009
2019-06-12,260.016926,260.575439,259.278235,259.791718,47096300,-0.001767,98.2,15.836,0.97009
2019-06-13,260.701626,261.224125,259.998976,260.86377,48945200,0.004118,98.2,15.836,0.97009
2019-06-14,260.575531,261.179075,259.809816,260.575531,52324700,-0.001106,98.2,15.836,0.97009
2019-06-17,260.80968,261.440276,260.5034,260.674561,39205700,0.00038,98.2,15.836,0.97009
2019-06-18,262.494228,264.458041,262.133873,263.404053,85434800,0.010416,98.2,15.836,0.97009
2019-06-19,263.539223,264.530146,262.566333,263.998657,78674400,0.002255,98.2,15.836,0.97009
2019-06-20,266.683198,266.926413,264.061765,266.521027,116570000,0.009509,98.2,15.836,0.97009
2019-06-21,266.251289,267.509525,265.916363,266.133606,83309500,-0.001455,98.2,15.836,0.97009
2019-06-24,266.341752,266.658556,265.653779,265.807678,47582700,-0.001225,98.2,15.836,0.97009
2019-06-25,265.862052,265.889208,263.092093,263.200714,82028700,-0.009856,98.2,15.836,0.97009
2019-06-26,264.09697,264.603889,262.829672,262.938293,51584900,-0.000998,98.2,15.836,0.97009
2019-06-27,263.698551,264.377463,263.318376,263.870544,40355200,0.003539,98.2,15.836,0.97009
2019-06-28,264.848251,265.726313,264.332299,265.228455,59350900,0.005133,98.2,15.836,0.97009
2019-07-01,268.55951,268.776781,266.432247,267.6362,78705600,0.009037,98.4,13.305909,0.582834
2019-07-02,267.590968,268.387563,266.749123,268.333252,61504500,0.002601,98.4,13.305909,0.582834
2019-07-03,269.012131,270.496699,268.867293,270.478577,40898900,0.007963,98.4,13.305909,0.582834
2019-07-05,269.247527,270.333797,267.953074,270.170837,51677300,-0.001138,98.4,13.305909,0.582834
2019-07-08,268.858242,269.989762,268.143114,268.686249,45841800,-0.00551,98.4,13.305909,0.582834
2019-07-09,267.5277,269.320011,267.473389,269.021301,41101300,0.001246,98.4,13.305909,0.582834
2019-07-10,270.089428,271.257165,269.555354,270.306671,58448500,0.004767,98.4,13.305909,0.582834
2019-07-11,270.94946,271.184798,269.935622,270.940399,50826100,0.002342,98.4,13.305909,0.582834
2019-07-12,271.429128,272.225723,271.121358,272.15329,40326000,0.004467,98.4,13.305909,0.582834
2019-07-15,272.587761,272.587761,271.736856,272.243774,33900000,0.000332,98.4,13.305909,0.582834
2019-07-16,272.153318,272.361527,271.058013,271.365784,36650100,-0.00323,98.4,13.305909,0.582834
2019-07-17,271.338598,271.50153,269.519104,269.519104,36036300,-0.006828,98.4,13.305909,0.582834
2019-07-18,269.021227,270.885971,268.57768,270.505768,51392600,0.003654,98.4,13.305909,0.582834
2019-07-19,271.601141,271.628296,268.83118,269.003174,58678600,-0.00557,98.4,13.305909,0.582834
2019-07-22,269.401328,270.206984,268.885376,269.663849,43638100,0.002453,98.4,13.305909,0.582834
2019-07-23,270.786322,271.591949,269.953511,271.591949,44564500,0.007125,98.4,13.305909,0.582834
2019-07-24,270.831641,272.868378,270.741114,272.868378,47213200,0.004689,98.4,13.305909,0.582834
2019-07-25,272.415725,272.470035,270.759164,271.564819,55394100,-0.004789,98.4,13.305909,0.582834
2019-07-26,272.252788,273.583456,272.126044,273.384308,45084100,0.006678,98.4,13.305909,0.582834
2019-07-29,273.266708,273.384391,272.334336,272.886505,38126500,-0.001823,98.4,13.305909,0.582834
2019-07-30,271.483482,272.624064,271.103279,272.216705,45849000,-0.002458,98.4,13.305909,0.582834
2019-07-31,272.46097,272.651086,267.219789,269.238403,104245200,-0.011001,98.4,13.305909,0.582834
2019-08-01,269.392419,272.352466,266.097418,266.894012,142646600,-0.008746,89.8,18.979091,0.857774
2019-08-02,265.997703,266.242101,263.327305,264.884277,116749700,-0.007559,89.8,18.979091,0.857774
2019-08-05,260.783813,260.892435,255.017588,256.918549,178745400,-0.030534,89.8,18.979091,0.857774
2019-08-06,258.810396,260.738511,257.334889,260.52124,120711700,0.013925,89.8,18.979091,0.857774
2019-08-07,257.443542,261.44461,255.307244,260.675171,140572300,0.000591,89.8,18.979091,0.857774
2019-08-08,262.168747,265.789612,261.616578,265.789612,87713900,0.01943,89.8,18.979091,0.857774
2019-08-09,264.848218,265.445664,262.19594,263.979218,93730000,-0.006835,89.8,18.979091,0.857774
2019-08-12,262.476561,263.970163,259.815223,260.765717,65527600,-0.012248,89.8,18.979091,0.857774
2019-08-13,260.466866,266.269305,260.12288,264.820953,94299800,0.015432,89.8,18.979091,0.857774
2019-08-14,260.765639,261.372118,256.864159,256.990875,135622100,-0.030013,89.8,18.979091,0.857774
2019-08-15,257.877979,258.565952,255.624,257.669769,99556600,0.002638,89.8,18.979091,0.857774
2019-08-16,259.326413,261.906257,257.724162,261.471771,83018300,0.014648,89.8,18.979091,0.857774
2019-08-19,264.495171,265.300799,263.816259,264.621887,53571800,0.011976,89.8,18.979091,0.857774
2019-08-20,264.115026,264.6491,262.467553,262.594269,51596400,-0.007692,89.8,18.979091,0.857774
2019-08-21,264.757655,265.101614,264.069681,264.730499,49524700,0.008102,89.8,18.979091,0.857774
2019-08-22,265.436671,266.070306,262.874892,264.649109,51666400,-0.000307,89.8,18.979091,0.857774
2019-08-23,263.345592,265.011187,256.601718,257.850922,149161500,-0.026023,89.8,18.979091,0.857774
2019-08-26,260.041483,260.702301,258.511665,260.702301,72423800,0.010998,89.8,18.979091,0.857774
2019-08-27,262.096383,262.467526,258.919065,259.679443,66668900,-0.003931,89.8,18.979091,0.857774
2019-08-28,259.01862,261.670897,258.212964,261.507965,59696700,0.007017,89.8,18.979091,0.857774
2019-08-29,264.069702,265.373216,263.064898,264.848175,57899400,0.012692,89.8,18.979091,0.857774
2019-08-30,266.332722,266.350816,263.798128,264.730499,62901200,-0.000444,89.8,18.979091,0.857774
2019-09-03,263.028685,263.942934,261.851887,263.182556,69101400,-0.005864,93.2,15.559,0.56212
2019-09-04,265.355111,266.187894,264.603766,266.1698,46887300,0.011287,93.2,15.559,0.56212
2019-09-05,268.65909,270.505711,266.133529,269.591461,83258100,0.012773,93.2,15.559,0.56212
2019-09-06,269.908332,270.442406,269.22942,269.799683,49584300,0.000772,93.2,15.559,0.56212
2019-09-09,270.786391,270.876891,268.994053,269.935486,51260300,0.000503,93.2,15.559,0.56212
2019-09-10,269.175128,269.935534,267.916891,269.872162,57947100,-0.000235,93.2,15.559,0.56212
2019-09-11,270.179915,271.872665,269.528158,271.791199,68821100,0.007086,93.2,15.559,0.56212
2019-09-12,272.696389,273.791692,271.93601,272.732605,72908700,0.003458,93.2,15.559,0.56212
2019-09-13,273.176146,273.529193,272.180402,272.551544,62104800,-0.000664,93.2,15.559,0.56212
2019-09-16,271.420102,272.5969,271.067082,271.709778,58191200,-0.003093,93.2,15.559,0.56212
2019-09-17,271.510553,272.488174,271.338559,272.397675,41475500,0.002529,93.2,15.559,0.56212
2019-09-18,272.008533,272.669352,269.971796,272.56073,73375800,0.000598,93.2,15.559,0.56212
2019-09-19,272.949839,273.945582,272.207555,272.54248,76560500,-6.7e-05,93.2,15.559,0.56212
2019-09-20,273.146293,273.428231,270.46359,271.254761,89565000,-0.004736,93.2,15.559,0.56212
2019-09-23,270.590927,271.909563,270.336297,271.191132,43476800,-0.000235,93.2,15.559,0.56212
2019-09-24,272.282412,272.673446,268.099183,269.063141,94869400,-0.007878,93.2,15.559,0.56212
2019-09-25,269.14494,271.100136,267.662619,270.654541,71854000,0.005897,93.2,15.559,0.56212
2019-09-26,270.663714,270.872858,268.681236,270.09079,56179700,-0.002085,93.2,15.559,0.56212
2019-09-27,270.845477,270.954628,267.080591,268.635651,84746600,-0.005402,93.2,15.559,0.56212
2019-09-30,269.154055,270.590889,269.108597,269.881561,51662400,0.004627,93.2,15.559,0.56212
2019-10-01,270.763732,271.418499,266.453201,266.671448,88242400,-0.011966,95.5,15.466522,0.714863
2019-10-02,265.089111,265.098214,260.669457,261.960785,122539500,-0.017823,95.5,15.466522,0.714863
2019-10-03,261.733485,264.134306,259.014398,264.107025,85278800,0.00816,95.5,15.466522,0.714863
2019-10-04,264.761723,267.935508,264.707133,267.680878,65091200,0.013441,95.5,15.466522,0.714863
2019-10-07,266.880587,268.508415,266.243999,266.525909,59610500,-0.004324,95.5,15.466522,0.714863
2019-10-08,264.670778,265.407387,262.3518,262.388184,95708100,-0.015646,95.5,15.466522,0.714863
2019-10-09,264.407037,265.816591,263.779551,264.879913,62359400,0.009452,95.5,15.466522,0.714863
2019-10-10,264.798093,267.553564,264.634408,266.671448,55296300,0.006741,95.5,15.466522,0.714863
2019-10-11,269.426902,271.673112,269.308704,269.436005,98720400,0.010314,95.5,15.466522,0.714863
2019-10-14,269.117689,269.790661,268.79032,269.135895,40394800,-0.001114,95.5,15.466522,0.714863
2019-10-15,270.18166,272.546096,270.063434,271.800385,46754500,0.009851,95.5,15.466522,0.714863
2019-10-16,271.336641,272.055072,270.92743,271.363922,48928200,-0.001607,95.5,15.466522,0.714863
2019-10-17,272.527968,273.037228,271.473065,272.164215,45736600,0.002945,95.5,15.466522,0.714863
2019-10-18,271.627667,272.273331,270.118065,270.9729,64304000,-0.004387,95.5,15.466522,0.714863
2019-10-21,272.291541,273.009944,271.85502,272.809875,39048600,0.006756,95.5,15.466522,0.714863
2019-10-22,273.346433,273.637446,271.827756,271.918701,48594700,-0.003272,95.5,15.466522,0.714863
2019-10-23,271.664099,272.764461,271.454928,272.7099,34352200,0.002905,95.5,15.466522,0.714863
2019-10-24,273.646477,273.791984,272.327841,273.155396,35453100,0.001632,95.5,15.466522,0.714863
2019-10-25,272.582525,274.819661,272.527964,274.274017,45205400,0.004087,95.5,15.466522,0.714863
2019-10-28,275.492546,276.3201,275.465266,275.819916,42147000,0.005621,95.5,15.466522,0.714863
2019-10-29,275.547224,276.665792,275.419895,275.73819,44284900,-0.000296,95.5,15.466522,0.714863
2019-10-30,275.938171,276.95669,274.628638,276.583862,49643900,0.003062,95.5,15.466522,0.714863
2019-10-31,276.574732,276.574732,274.392186,275.847198,69053800,-0.002667,95.5,15.466522,0.714863
2019-11-01,277.293306,278.44823,277.129593,278.402771,71141500,0.009222,96.8,12.5235,0.342103
2019-11-04,279.95773,280.094134,279.148354,279.52121,60606900,0.004009,96.8,12.5235,0.342103
2019-11-05,279.721235,280.021351,278.920962,279.211975,42933200,-0.001107,96.8,12.5235,0.342103
2019-11-06,279.212031,279.548504,278.329916,279.275696,46487100,0.000228,96.8,12.5235,0.342103
2019-11-07,280.61249,281.594626,279.784936,280.257812,54272300,0.00351,96.8,12.5235,0.342103
2019-11-08,279.912188,281.003475,279.211963,280.948914,49032100,0.002463,96.8,12.5235,0.342103
2019-11-11,279.566682,280.585202,279.430251,280.412415,35797300,-0.001911,96.8,12.5235,0.342103
2019-11-12,280.776221,281.903864,280.230578,281.003571,46484600,0.002106,96.8,12.5235,0.342103
2019-11-13,280.012329,281.49465,279.78498,281.094513,53917700,0.000324,96.8,12.5235,0.342103
2019-11-14,280.812509,281.585502,280.175921,281.503632,51219900,0.001454,96.8,12.5235,0.342103
2019-11-15,282.840427,283.586139,282.149305,283.54068,62023600,0.00721,96.8,12.5235,0.342103
2019-11-18,283.304252,283.986299,282.849554,283.749847,49228000,0.000737,96.8,12.5235,0.342103
2019-11-19,284.350138,284.359241,283.022427,283.668091,67804700,-0.000288,96.8,12.5235,0.342103
2019-11-20,283.077021,283.595384,281.05816,282.61322,79406200,-0.003726,96.8,12.5235,0.342103
2019-11-21,282.722266,282.831389,281.358171,282.158417,54664700,-0.001611,96.8,12.5235,0.342103
2019-11-22,282.904145,283.040549,281.776502,282.785919,44850200,0.002221,96.8,12.5235,0.342103
2019-11-25,283.713553,284.9776,283.713553,284.9776,48647200,0.00772,96.8,12.5235,0.342103
2019-11-26,285.01398,285.805151,284.695686,285.62326,37569000,0.002263,96.8,12.5235,0.342103
2019-11-27,286.105225,286.896423,285.886979,286.896423,44444600,0.004448,96.8,12.5235,0.342103
2019-11-29,286.332554,286.578109,285.605048,285.832397,36592700,-0.003716,96.8,12.5235,0.342103
2019-12-02,286.087092,286.150756,282.976971,283.404388,75767800,-0.008531,99.3,13.756667,0.719937
2019-12-03,280.68518,281.585502,279.302908,281.503632,73941700,-0.006729,99.3,13.756667,0.719937
2019-12-04,282.549478,283.840806,282.203903,283.240601,49080000,0.006151,99.3,13.756667,0.719937
2019-12-05,283.940841,283.959019,282.440314,283.749847,40709000,0.001796,99.3,13.756667,0.719937
2019-12-06,285.659749,286.741934,285.650646,286.341797,48927000,0.009093,99.3,13.756667,0.719937
2019-12-09,285.950605,286.623549,285.368578,285.441345,34838500,-0.00315,99.3,13.756667,0.719937
2019-12-10,285.386902,286.050744,284.468402,285.123169,52649800,-0.001115,99.3,13.756667,0.719937
2019-12-11,285.577756,286.187064,285.041216,285.932434,53429100,0.002834,99.3,13.756667,0.719937
2019-12-12,285.94153,289.178979,285.705106,288.396912,96389600,0.008582,99.3,13.756667,0.719937
2019-12-13,288.160463,289.797393,287.38747,288.569702,81503900,0.000599,99.3,13.756667,0.719937
2019-12-16,290.297494,291.143226,288.505982,290.552124,82749700,0.006846,99.3,13.756667,0.719937
2019-12-17,290.934231,291.234319,290.534094,290.615936,61097700,0.00022,99.3,13.756667,0.719937
2019-12-18,291.00695,291.234299,290.579533,290.634094,48133000,6.2e-05,99.3,13.756667,0.719937
2019-12-19,290.825037,291.898146,290.570407,291.825378,85310500,0.004091,99.3,13.756667,0.719937
2019-12-20,292.857944,294.237892,291.880127,293.104706,147142100,0.004374,99.3,13.756667,0.719937
2019-12-23,293.890708,293.945538,293.40636,293.552582,52990000,0.001527,99.3,13.756667,0.719937
2019-12-24,293.781056,293.826739,293.260145,293.561737,20270000,3.1e-05,99.3,13.756667,0.719937
2019-12-26,293.945523,295.133568,293.936403,295.12442,30911200,0.005309,99.3,13.756667,0.719937
2019-12-27,295.855569,295.910399,294.52133,295.051361,42528800,-0.000248,99.3,13.756667,0.719937
2019-12-30,295.13367,295.270744,292.940364,293.424713,49729100,-0.005528,99.3,13.756667,0.719937
2019-12-31,292.921989,294.384183,292.574715,294.137421,57077300,0.002426,99.3,13.756667,0.719937
2020-01-02,295.672661,296.906387,294.749646,296.888092,59151200,0.009308,99.8,13.940952,0.785602
2020-01-03,293.49768,295.764082,293.44285,294.640015,77709700,-0.007601,99.8,13.940952,0.785602
2020-01-06,292.885334,295.846283,292.766526,295.764038,55653900,0.003808,99.8,13.940952,0.785602
2020-01-07,295.197527,295.672756,294.484712,294.932526,40496400,-0.002815,99.8,13.940952,0.785602
2020-01-08,295.124415,297.719796,294.877681,296.504364,68296000,0.005315,99.8,13.940952,0.785602
2020-01-09,298.067015,298.587926,297.482126,298.514801,48473300,0.006758,99.8,13.940952,0.785602
2020-01-10,299.099749,299.255091,297.189769,297.655823,53029300,-0.002882,99.8,13.940952,0.785602
2020-01-13,298.27725,299.712001,297.847731,299.702881,47086800,0.006854,99.8,13.940952,0.785602
2020-01-14,299.264331,300.315273,298.688589,299.246063,62832800,-0.001525,99.8,13.940952,0.785602
2020-01-15,299.154535,300.680678,299.07229,299.92218,72056600,0.002257,99.8,13.940952,0.785602
2020-01-16,301.302164,302.417084,301.073697,302.417084,54050300,0.008284,99.8,13.940952,0.785602
2020-01-17,303.129962,303.568601,302.353169,303.358429,95846000,0.003108,99.8,13.940952,0.785602
2020-01-21,302.398802,303.568551,302.325705,302.764343,77742400,-0.00196,99.8,13.940952,0.785602
2020-01-22,303.623409,304.272275,302.645592,302.800934,48914900,0.000121,99.8,13.940952,0.785602
2020-01-23,302.152142,303.559506,301.037222,303.148254,51963000,0.001146,99.8,13.940952,0.785602
2020-01-24,303.806146,303.888391,299.163683,300.45224,87578400,-0.008933,99.8,13.940952,0.785602
2020-01-27,295.206651,297.11663,294.868524,295.636169,84062500,-0.016159,99.8,13.940952,0.785602
2020-01-28,297.061829,299.611528,295.72759,298.734222,63834000,0.010425,99.8,13.940952,0.785602
2020-01-29,300.095843,300.32431,298.286375,298.487427,53888900,-0.000826,99.8,13.940952,0.785602
2020-01-30,296.422159,299.666407,295.672809,299.456207,75491800,0.00324,99.8,13.940952,0.785602
2020-01-31,298.834719,298.990088,293.104779,294.018646,113845600,-0.018325,99.8,13.940952,0.785602
2020-02-03,295.49906,298.067026,295.380253,296.202728,69083000,0.007401,101.0,19.628947,1.776292
2020-02-04,299.812565,301.585471,299.492706,300.717285,62573200,0.015126,101.0,19.628947,1.776292
2020-02-05,303.650885,304.400263,302.188718,304.190063,65951100,0.011482,101.0,19.628947,1.776292
2020-02-06,305.149585,305.405466,304.135177,305.213562,50359700,0.003359,101.0,19.628947,1.776292
2020-02-07,304.153477,305.222687,303.038557,303.586884,64139400,-0.005344,101.0,19.628947,1.776292
2020-02-10,302.700384,305.917188,302.663821,305.85321,42070000,0.007437,101.0,19.628947,1.776292
2020-02-11,307.205746,307.991658,305.853211,306.38327,54864500,0.001732,101.0,19.628947,1.776292
2020-02-12,307.818032,308.56741,307.452491,308.357239,43992700,0.006422,101.0,19.628947,1.776292
2020-02-13,306.931576,308.996926,306.657427,308.028229,54501900,-0.001068,101.0,19.628947,1.776292
2020-02-14,308.439514,308.640566,307.24235,308.521759,64582200,0.001601,101.0,19.628947,1.776292
2020-02-18,307.525572,308.585661,306.337527,307.726624,57226200,-0.002581,101.0,19.628947,1.776292
2020-02-19,308.695351,309.874221,308.412055,309.197968,48814700,0.00477,101.0,19.628947,1.776292
2020-02-20,308.649639,309.472142,304.939339,307.927704,74163400,-0.004117,101.0,19.628947,1.776292
2020-02-21,306.575272,306.885983,303.93418,304.756683,113788200,-0.010351,101.0,19.628947,1.776292
2020-02-24,295.307186,304.829671,293.570815,294.6492,161088400,-0.033728,101.0,19.628947,1.776292
2020-02-25,296.038276,296.650552,284.843398,285.720703,218913200,-0.030771,101.0,19.628947,1.776292
2020-02-26,287.118897,290.71039,283.938656,284.669739,194773800,-0.003685,101.0,19.628947,1.776292
2020-02-27,279.149996,284.724595,271.884766,271.884766,284353500,-0.045951,101.0,19.628947,1.776292
2020-02-28,263.833595,272.23204,260.94577,270.742432,384975800,-0.00421,101.0,19.628947,1.776292
2020-03-02,272.524491,282.531354,269.097487,282.467377,238703600,0.042395,89.1,57.736818,6.962102
2020-03-03,282.842031,286.808213,271.939597,274.379608,300139100,-0.02905,89.1,57.736818,6.962102
2020-03-04,279.753139,286.131945,277.203441,285.912598,176613400,0.041174,89.1,57.736818,6.962102
2020-03-05,278.711381,281.900771,274.169458,276.408417,186366800,-0.033807,89.1,57.736818,6.962102
2020-03-06,267.900313,273.045393,265.231835,271.839081,228667200,-0.016669,89.1,57.736818,6.962102
2020-03-09,251.587772,259.71207,249.897139,250.609955,309417300,-0.081313,89.1,57.736818,6.962102
2020-03-10,260.12334,263.669123,249.942839,263.577759,276444100,0.050451,89.1,57.736818,6.962102
2020-03-11,256.522659,257.655846,247.548472,250.728714,255316300,-0.049977,89.1,57.736818,6.962102
2020-03-12,233.950084,243.691915,226.3467,226.73967,392220700,-0.100569,89.1,57.736818,6.962102
2020-03-13,240.429398,248.09676,227.114356,246.122803,329566100,0.082028,89.1,57.736818,6.962102
2020-03-16,220.406578,234.772578,216.915612,219.191147,297240000,-0.115886,89.1,57.736818,6.962102
2020-03-17,223.93412,234.105485,216.650608,231.025742,262070500,0.052585,89.1,57.736818,6.962102
2020-03-18,215.901258,226.977331,208.38013,219.328262,327597100,-0.05196,89.1,57.736818,6.962102
2020-03-19,218.642813,226.072561,212.218325,219.794281,289322000,0.002123,89.1,57.736818,6.962102
2020-03-20,222.943582,224.726912,210.046628,210.322403,347158800,-0.04405,89.1,57.736818,6.962102
2020-03-23,209.761716,211.131376,200.63364,204.944885,326025200,-0.025901,89.1,57.736818,6.962102
2020-03-24,215.488547,224.38681,214.918621,223.513519,235494500,0.086731,89.1,57.736818,6.962102
2020-03-25,225.094647,235.647549,220.388135,226.859589,299430300,0.014859,89.1,57.736818,6.962102
2020-03-26,229.369119,241.576629,228.937074,240.105865,257632800,0.056749,89.1,57.736818,6.962102
2020-03-27,232.816297,239.747372,230.77558,232.954178,224341200,-0.030238,89.1,57.736818,6.962102
2020-03-30,235.050017,241.236508,233.055265,240.519501,171369500,0.031959,89.1,57.736818,6.962102
